=== lm_v3_chunked (2-block, chunked sampling from full optim.rail) ===
corpus chars=10901  vocab size=94
corpus encoded to arr (10901 ids)
seq_len=512  max offset=10388
[tgl_init] dylib=$HOME/projects/rail/tools/metal/libtensor_gpu.dylib src_path=$HOME/projects/rail/tools/metal/tensor_gpu.metal
[tgl_init] OK — 38 functions
initial loss (on one sampled chunk)=8.62960223571262  uniform=4.54329478227
training 10000 steps...
step 3589  lr=0.0144719150913627  loss=2.31928852542673
step 3590  lr=0.0144690765222247  loss=2.21288883690108
step 3591  lr=0.0144662375030508  loss=2.02391650457098
step 3592  lr=0.0144633980341269  loss=1.97734130918821
step 3593  lr=0.014460558115739  loss=2.01245496440582
step 3594  lr=0.014457717748173  loss=2.02152357728682
step 3595  lr=0.0144548769317149  loss=2.36039106203562
step 3596  lr=0.0144520356666508  loss=3.12952370754913
step 3597  lr=0.0144491939532669  loss=2.9632455556683
step 3598  lr=0.0144463517918493  loss=1.91442219089766
step 3599  lr=0.0144435091826841  loss=1.85695721946009
step 3600  lr=0.0144406661260577  loss=1.82922544024294
step 3601  lr=0.0144378226222564  loss=3.30941751223045
step 3602  lr=0.0144349786715664  loss=1.99676285152848
step 3603  lr=0.0144321342742742  loss=2.85201972887989
step 3604  lr=0.0144292894306662  loss=2.71009270275722
step 3605  lr=0.0144264441410289  loss=1.92155416453871
step 3606  lr=0.0144235984056488  loss=2.87469361169108
step 3607  lr=0.0144207522248124  loss=2.5852459469399
step 3608  lr=0.0144179055988064  loss=2.01340200817457
step 3609  lr=0.0144150585279175  loss=3.10131321935446
step 3610  lr=0.0144122110124322  loss=2.87830705960975
step 3611  lr=0.0144093630526374  loss=2.95577361023398
step 3612  lr=0.0144065146488199  loss=2.28079138475375
step 3613  lr=0.0144036658012665  loss=2.78861722772399
step 3614  lr=0.0144008165102641  loss=1.76783429139829
step 3615  lr=0.0143979667760996  loss=2.25423382973071
step 3616  lr=0.0143951165990599  loss=3.23115699956557
step 3617  lr=0.0143922659794321  loss=3.04488720480757
step 3618  lr=0.0143894149175032  loss=2.34449763226021
step 3619  lr=0.0143865634135604  loss=2.90332946527357
step 3620  lr=0.0143837114678908  loss=1.93961449840664
step 3621  lr=0.0143808590807815  loss=1.91830013875987
step 3622  lr=0.0143780062525199  loss=2.66356562530771
step 3623  lr=0.0143751529833931  loss=3.04456516559427
step 3624  lr=0.0143722992736886  loss=3.12075835046334
step 3625  lr=0.0143694451236936  loss=1.8146880100136
step 3626  lr=0.0143665905336956  loss=2.70484150717664
step 3627  lr=0.0143637355039821  loss=3.13798760598377
step 3628  lr=0.0143608800348406  loss=2.90042936330093
step 3629  lr=0.0143580241265585  loss=2.89602517412594
step 3630  lr=0.0143551677794235  loss=2.34992527086648
step 3631  lr=0.0143523109937233  loss=1.95080158372359
step 3632  lr=0.0143494537697454  loss=2.94083963228878
step 3633  lr=0.0143465961077777  loss=2.64078555277584
step 3634  lr=0.0143437380081079  loss=3.15786612420529
step 3635  lr=0.0143408794710238  loss=2.73804356325798
step 3636  lr=0.0143380204968132  loss=1.82590092778481
step 3637  lr=0.0143351610857641  loss=2.7664247599608
step 3638  lr=0.0143323012381643  loss=3.02428271128371
step 3639  lr=0.014329440954302  loss=2.78416659324951
step 3640  lr=0.0143265802344651  loss=2.52009979493418
step 3641  lr=0.0143237190789416  loss=2.7567257351368
step 3642  lr=0.0143208574880198  loss=2.93062907553614
step 3643  lr=0.0143179954619878  loss=2.87876903391593
step 3644  lr=0.0143151330011337  loss=2.83298252426584
step 3645  lr=0.0143122701057458  loss=2.88792623210049
step 3646  lr=0.0143094067761125  loss=1.8775838181783
step 3647  lr=0.014306543012522  loss=2.90811277155357
step 3648  lr=0.0143036788152628  loss=2.00935980472417
step 3649  lr=0.0143008141846232  loss=3.18110731425152
step 3650  lr=0.0142979491208917  loss=2.77077603988262
step 3651  lr=0.0142950836243569  loss=2.77546398486569
step 3652  lr=0.0142922176953073  loss=2.89196493716044
step 3653  lr=0.0142893513340315  loss=2.97906239038819
step 3654  lr=0.0142864845408181  loss=2.70527985516463
step 3655  lr=0.0142836173159558  loss=2.00219195031023
step 3656  lr=0.0142807496597334  loss=2.87708032845017
step 3657  lr=0.0142778815724396  loss=2.51738983614844
step 3658  lr=0.0142750130543633  loss=2.5319876370895
step 3659  lr=0.0142721441057932  loss=1.86148999971645
step 3660  lr=0.0142692747270184  loss=2.17700879626111
step 3661  lr=0.0142664049183277  loss=2.00147739346658
step 3662  lr=0.0142635346800102  loss=2.86040637524961
step 3663  lr=0.0142606640123548  loss=2.00848100184608
step 3664  lr=0.0142577929156507  loss=2.8850408617175
step 3665  lr=0.014254921390187  loss=1.83693797361523
step 3666  lr=0.0142520494362528  loss=2.71311967379536
step 3667  lr=0.0142491770541373  loss=2.90177378376275
step 3668  lr=0.0142463042441298  loss=2.88560383099971
step 3669  lr=0.0142434310065196  loss=1.88697722005867
step 3670  lr=0.014240557341596  loss=2.87670201002973
step 3671  lr=0.0142376832496484  loss=2.94631497878213
step 3672  lr=0.0142348087309662  loss=2.32071037635516
step 3673  lr=0.0142319337858389  loss=1.88150181804572
step 3674  lr=0.014229058414556  loss=2.50434486998151
step 3675  lr=0.014226182617407  loss=1.94837477682467
step 3676  lr=0.0142233063946815  loss=2.02366500358706
step 3677  lr=0.0142204297466692  loss=1.88093656590224
step 3678  lr=0.0142175526736598  loss=2.76796602928146
step 3679  lr=0.0142146751759428  loss=2.35186616357946
step 3680  lr=0.0142117972538083  loss=1.86006908379815
step 3681  lr=0.0142089189075458  loss=2.88740643661518
step 3682  lr=0.0142060401374453  loss=2.73098508231631
step 3683  lr=0.0142031609437968  loss=1.94839430038734
step 3684  lr=0.01420028132689  loss=2.88308883682953
step 3685  lr=0.014197401287015  loss=3.02964666248995
step 3686  lr=0.0141945208244618  loss=1.92502966929773
step 3687  lr=0.0141916399395204  loss=1.97430969823409
step 3688  lr=0.0141887586324811  loss=2.90199352725658
step 3689  lr=0.0141858769036339  loss=2.65471083280037
step 3690  lr=0.0141829947532689  loss=1.96238122396394
step 3691  lr=0.0141801121816765  loss=2.89514944226356
step 3692  lr=0.014177229189147  loss=1.91786569388185
step 3693  lr=0.0141743457759706  loss=1.91809946533358
step 3694  lr=0.0141714619424376  loss=2.83160011441752
step 3695  lr=0.0141685776888386  loss=3.04217908606827
step 3696  lr=0.0141656930154639  loss=1.90065020425605
step 3697  lr=0.014162807922604  loss=2.52308555768603
step 3698  lr=0.0141599224105495  loss=2.91729471521821
step 3699  lr=0.0141570364795909  loss=3.06851086317162
step 3700  lr=0.0141541501300189  loss=2.09469551888541
step 3701  lr=0.014151263362124  loss=3.33642307621711
step 3702  lr=0.0141483761761971  loss=3.29014957993612
step 3703  lr=0.0141454885725287  loss=2.80718707467629
step 3704  lr=0.0141426005514098  loss=1.89663201766571
step 3705  lr=0.0141397121131311  loss=3.03796950428301
step 3706  lr=0.0141368232579836  loss=2.24745955277726
step 3707  lr=0.014133933986258  loss=2.95166463934686
step 3708  lr=0.0141310442982454  loss=2.13018219035138
step 3709  lr=0.0141281541942368  loss=2.86824863883095
step 3710  lr=0.0141252636745231  loss=1.86316533322289
step 3711  lr=0.0141223727393955  loss=2.56910670858234
step 3712  lr=0.0141194813891451  loss=2.45193386487134
step 3713  lr=0.014116589624063  loss=2.37570899024435
step 3714  lr=0.0141136974444405  loss=2.34348869325846
step 3715  lr=0.0141108048505687  loss=2.99874720711397
step 3716  lr=0.014107911842739  loss=2.78846782663059
step 3717  lr=0.0141050184212427  loss=1.88563134151702
step 3718  lr=0.0141021245863711  loss=2.71679253552293
step 3719  lr=0.0140992303384157  loss=1.91373142513624
step 3720  lr=0.014096335677668  loss=2.06668608497583
step 3721  lr=0.0140934406044193  loss=2.0188280661194
step 3722  lr=0.0140905451189613  loss=2.67528386664501
step 3723  lr=0.0140876492215855  loss=2.39015175765572
step 3724  lr=0.0140847529125835  loss=1.94533512507127
step 3725  lr=0.014081856192247  loss=1.54241111852784
step 3726  lr=0.0140789590608677  loss=2.34219819656574
step 3727  lr=0.0140760615187374  loss=2.91793990706015
step 3728  lr=0.0140731635661478  loss=3.00570571778494
step 3729  lr=0.0140702652033907  loss=3.19276825147704
step 3730  lr=0.014067366430758  loss=1.93965913204595
step 3731  lr=0.0140644672485416  loss=2.91159471814844
step 3732  lr=0.0140615676570335  loss=1.95277389414549
step 3733  lr=0.0140586676565257  loss=2.8300675515643
step 3734  lr=0.0140557672473101  loss=2.03776697505424
step 3735  lr=0.0140528664296788  loss=2.08619141091376
step 3736  lr=0.0140499652039241  loss=1.81712865436315
step 3737  lr=0.0140470635703379  loss=3.17453192051953
step 3738  lr=0.0140441615292125  loss=1.95909484826368
step 3739  lr=0.0140412590808402  loss=2.04382665479457
step 3740  lr=0.0140383562255132  loss=1.83864935257554
step 3741  lr=0.0140354529635239  loss=2.79849350307534
step 3742  lr=0.0140325492951646  loss=3.07586834803379
step 3743  lr=0.0140296452207276  loss=2.03902261915601
step 3744  lr=0.0140267407405055  loss=2.00583018489176
step 3745  lr=0.0140238358547907  loss=2.93964286005586
step 3746  lr=0.0140209305638757  loss=1.36900072779254
step 3747  lr=0.0140180248680532  loss=2.91875763550065
step 3748  lr=0.0140151187676156  loss=2.49596188803854
step 3749  lr=0.0140122122628557  loss=1.81900568649975
step 3750  lr=0.0140093053540661  loss=2.85870520164677
step 3751  lr=0.0140063980415396  loss=1.89858466193717
step 3752  lr=0.014003490325569  loss=1.92742705868478
step 3753  lr=0.0140005822064469  loss=2.0081735315164
step 3754  lr=0.0139976736844663  loss=1.90750814726787
step 3755  lr=0.0139947647599201  loss=2.81626905524068
step 3756  lr=0.0139918554331012  loss=2.91859674843023
step 3757  lr=0.0139889457043026  loss=2.00113145839148
step 3758  lr=0.0139860355738173  loss=2.84233712703386
step 3759  lr=0.0139831250419382  loss=2.5389112692165
step 3760  lr=0.0139802141089586  loss=2.64258722356959
step 3761  lr=0.0139773027751716  loss=2.88575535824141
step 3762  lr=0.0139743910408702  loss=1.80827733073142
step 3763  lr=0.0139714789063478  loss=2.87341024254355
step 3764  lr=0.0139685663718976  loss=2.86092813379194
step 3765  lr=0.0139656534378128  loss=1.92679845811504
step 3766  lr=0.0139627401043869  loss=2.58028465697228
step 3767  lr=0.0139598263719131  loss=2.3694224355759
step 3768  lr=0.0139569122406849  loss=2.58612518662294
step 3769  lr=0.0139539977109958  loss=2.04115359017749
step 3770  lr=0.0139510827831392  loss=1.89555221942923
step 3771  lr=0.0139481674574087  loss=2.32254661911769
step 3772  lr=0.0139452517340978  loss=2.82909945475036
step 3773  lr=0.0139423356135002  loss=2.02050741675002
step 3774  lr=0.0139394190959095  loss=1.85388980488626
step 3775  lr=0.0139365021816194  loss=2.917993560535
step 3776  lr=0.0139335848709237  loss=2.23861556956371
step 3777  lr=0.013930667164116  loss=1.9844717906539
step 3778  lr=0.0139277490614903  loss=2.01637507195009
step 3779  lr=0.0139248305633403  loss=2.39583807360054
step 3780  lr=0.0139219116699601  loss=2.70558577423506
step 3781  lr=0.0139189923816434  loss=1.95811242369484
step 3782  lr=0.0139160726986843  loss=1.3591718749271
step 3783  lr=0.0139131526213768  loss=2.60983034414009
step 3784  lr=0.0139102321500149  loss=2.62840325922869
step 3785  lr=0.0139073112848927  loss=2.88965871671211
step 3786  lr=0.0139043900263045  loss=3.38041670720198
step 3787  lr=0.0139014683745442  loss=1.90693776807588
step 3788  lr=0.0138985463299062  loss=1.9462555519319
step 3789  lr=0.0138956238926847  loss=2.74073306021747
step 3790  lr=0.0138927010631739  loss=2.82429859878234
step 3791  lr=0.0138897778416683  loss=1.94327797866295
step 3792  lr=0.0138868542284621  loss=1.89370362357484
step 3793  lr=0.0138839302238499  loss=2.22958773834963
step 3794  lr=0.0138810058281259  loss=2.50477711790401
step 3795  lr=0.0138780810415848  loss=1.89478818405284
step 3796  lr=0.013875155864521  loss=1.9601578876554
step 3797  lr=0.0138722302972292  loss=2.86655981397791
step 3798  lr=0.0138693043400038  loss=1.96347225673849
step 3799  lr=0.0138663779931396  loss=2.85919180609873
step 3800  lr=0.0138634512569313  loss=2.91517489195266
step 3801  lr=0.0138605241316735  loss=2.72519148276168
step 3802  lr=0.013857596617661  loss=2.80801123133512
step 3803  lr=0.0138546687151887  loss=2.7110858658238
step 3804  lr=0.0138517404245514  loss=2.57502152406323
step 3805  lr=0.0138488117460438  loss=2.63259885630634
step 3806  lr=0.0138458826799611  loss=1.99925714676626
step 3807  lr=0.013842953226598  loss=2.00984378418971
step 3808  lr=0.0138400233862497  loss=2.85491747822996
step 3809  lr=0.0138370931592111  loss=1.76232093938085
step 3810  lr=0.0138341625457774  loss=2.62935484656831
step 3811  lr=0.0138312315462436  loss=2.92332738045852
step 3812  lr=0.0138283001609049  loss=1.35652150224282
step 3813  lr=0.0138253683900564  loss=2.27156397603762
step 3814  lr=0.0138224362339935  loss=3.00088542270197
step 3815  lr=0.0138195036930113  loss=2.70344396109481
step 3816  lr=0.0138165707674052  loss=2.7779125311791
step 3817  lr=0.0138136374574706  loss=1.90376554526433
step 3818  lr=0.0138107037635027  loss=3.09417425131652
step 3819  lr=0.0138077696857971  loss=1.92667013154894
step 3820  lr=0.0138048352246492  loss=2.76239148036877
step 3821  lr=0.0138019003803545  loss=2.81541123116153
step 3822  lr=0.0137989651532085  loss=1.89796434749586
step 3823  lr=0.0137960295435069  loss=3.05765764596217
step 3824  lr=0.0137930935515452  loss=2.58359596353297
step 3825  lr=0.013790157177619  loss=3.14493063212361
step 3826  lr=0.0137872204220241  loss=2.99651989166054
step 3827  lr=0.0137842832850563  loss=2.13897443409978
step 3828  lr=0.0137813457670112  loss=2.81498670080457
step 3829  lr=0.0137784078681847  loss=2.02614624548594
step 3830  lr=0.0137754695888726  loss=1.87153415172415
step 3831  lr=0.0137725309293708  loss=1.99351227334281
step 3832  lr=0.0137695918899753  loss=2.23939449004423
step 3833  lr=0.013766652470982  loss=1.89423804108965
step 3834  lr=0.0137637126726869  loss=1.85585170076979
step 3835  lr=0.013760772495386  loss=2.16920808009768
step 3836  lr=0.0137578319393754  loss=2.52783486419069
step 3837  lr=0.0137548910049513  loss=1.77933033336674
step 3838  lr=0.0137519496924097  loss=2.09069723617673
step 3839  lr=0.0137490080020469  loss=2.00303518038822
step 3840  lr=0.0137460659341591  loss=1.80408616509242
step 3841  lr=0.0137431234890426  loss=2.64881560668138
step 3842  lr=0.0137401806669936  loss=2.16641917324465
step 3843  lr=0.0137372374683086  loss=2.25219977298653
step 3844  lr=0.0137342938932838  loss=2.81521600452575
step 3845  lr=0.0137313499422157  loss=3.20627843617549
step 3846  lr=0.0137284056154008  loss=2.13836393359754
step 3847  lr=0.0137254609131356  loss=2.83819293968885
step 3848  lr=0.0137225158357165  loss=1.34779338114216
step 3849  lr=0.0137195703834402  loss=2.75901201911298
step 3850  lr=0.0137166245566033  loss=3.00496085826438
step 3851  lr=0.0137136783555023  loss=2.78291416046269
step 3852  lr=0.0137107317804341  loss=2.80417276009708
step 3853  lr=0.0137077848316953  loss=2.01129744735965
step 3854  lr=0.0137048375095826  loss=2.97856682199301
step 3855  lr=0.0137018898143929  loss=2.88054058531276
step 3856  lr=0.013698941746423  loss=2.73562444520052
step 3857  lr=0.0136959933059698  loss=2.81378765390131
step 3858  lr=0.0136930444933302  loss=2.57281126712933
step 3859  lr=0.013690095308801  loss=2.94061035462478
step 3860  lr=0.0136871457526794  loss=2.72586972415497
step 3861  lr=0.0136841958252623  loss=1.95482258418026
step 3862  lr=0.0136812455268468  loss=1.99662141732473
step 3863  lr=0.0136782948577299  loss=2.78300337318425
step 3864  lr=0.0136753438182089  loss=3.33495906881954
step 3865  lr=0.0136723924085808  loss=1.94037503232755
step 3866  lr=0.013669440629143  loss=2.20367959794721
step 3867  lr=0.0136664884801925  loss=2.84028808266083
step 3868  lr=0.0136635359620268  loss=3.16836140847817
step 3869  lr=0.0136605830749431  loss=2.88731529756866
step 3870  lr=0.0136576298192387  loss=1.94437932693392
step 3871  lr=0.0136546761952112  loss=2.59956064674767
step 3872  lr=0.0136517222031579  loss=2.2334627294627
step 3873  lr=0.0136487678433762  loss=2.07745729023158
step 3874  lr=0.0136458131161637  loss=2.83859884798604
step 3875  lr=0.0136428580218179  loss=1.87304014877951
step 3876  lr=0.0136399025606365  loss=3.01348629699788
step 3877  lr=0.0136369467329169  loss=2.69833399633047
step 3878  lr=0.0136339905389569  loss=2.01925785226479
step 3879  lr=0.0136310339790542  loss=2.82270782170132
step 3880  lr=0.0136280770535064  loss=1.81760799403938
step 3881  lr=0.0136251197626114  loss=2.97631740309908
step 3882  lr=0.0136221621066669  loss=1.34416106526736
step 3883  lr=0.0136192040859708  loss=2.83323565115667
step 3884  lr=0.0136162457008209  loss=1.86737556873276
step 3885  lr=0.0136132869515152  loss=2.7823668207053
step 3886  lr=0.0136103278383516  loss=2.82481826608868
step 3887  lr=0.0136073683616281  loss=2.81635135086263
step 3888  lr=0.0136044085216427  loss=1.92009792864005
step 3889  lr=0.0136014483186934  loss=1.78180899969714
step 3890  lr=0.0135984877530784  loss=1.88228484088433
step 3891  lr=0.0135955268250958  loss=1.95343172891599
step 3892  lr=0.0135925655350437  loss=2.79622977283238
step 3893  lr=0.0135896038832204  loss=2.27681544493991
step 3894  lr=0.0135866418699241  loss=2.7951413128489
step 3895  lr=0.013583679495453  loss=1.93087516692504
step 3896  lr=0.0135807167601055  loss=1.93918963942366
step 3897  lr=0.0135777536641799  loss=3.04498725538026
step 3898  lr=0.0135747902079746  loss=2.23709862909421
step 3899  lr=0.0135718263917881  loss=2.22836794507638
step 3900  lr=0.0135688622159187  loss=2.03405681639113
step 3901  lr=0.013565897680665  loss=1.84581706046392
